GroupName,ChartName,point_time,point_val,Batch_ID,FabPhase,Production Line
apple1223,x,2024/12/5 17:37,0.39,1BJZW,T12P4,7
apple1224,x,2024/12/5 17:37,0.26,1BJZH,T12P4,7
apple1225,x,2024/12/5 17:37,0.37,1BJZI,T12P4,7
apple1226,x,2024/12/5 17:38,0.63,1BJZD,T12P4,7
apple1227,x,2024/12/5 17:38,0.36,1BJZT,T12P4,7
apple1228,x,2024/12/5 17:38,0.37,1BJZL,T12P4,7
apple1229,x,2024/12/5 17:38,0.39,1BJZL,T12P4,7
apple1230,x,2024/12/5 17:38,0.74,1BJZS,T12P4,7
apple1231,x,2024/12/5 17:39,0.49,1BJZP,T12P4,7
apple1232,x,2024/12/5 17:40,0.39,1BJZW,T12P4,7
apple1233,x,2024/12/19 17:44,0.32,1BJZK,T12P4,7
apple1234,x,2024/12/19 17:44,0.32,1BJZK,T12P4,7
apple1235,x,2024/12/19 17:45,0.51,1BJZQ,T12P4,7
apple1236,x,2024/12/19 17:45,0.33,1BJZX,T12P4,7
apple1237,x,2024/12/19 17:45,0.39,1BKAJ,T12P4,7
apple1238,x,2024/12/19 17:45,0.55,1BKAM,T12P4,7
apple1239,x,2024/12/19 17:45,0.44,1BJZR,T12P4,7
apple1240,x,2024/12/19 17:46,0.73,1BKAW,T12P4,7
apple1241,x,2024/12/19 17:46,0.39,1BKAJ,T12P4,7
apple1242,x,2024/12/19 17:46,0.51,1BJZQ,T12P4,7
apple1243,x,2024/12/19 17:46,0.44,1BJZR,T12P4,7
apple1244,x,2024/12/19 17:46,0.39,1BKAJ,T12P4,7
apple1245,x,2024/12/19 17:46,0.36,1BKBA,T12P4,7
apple1246,x,2024/12/19 17:46,0.36,1BKBA,T12P4,7
apple1247,x,2024/12/19 17:46,0.3,1BKAN,T12P4,7
apple1248,x,2024/12/19 17:47,0.35,1BKAN,T12P4,7
apple1249,x,2024/12/19 17:47,0.6,1BKBH,T12P4,7
apple1250,x,2024/12/19 17:47,0.57,1BKBG,T12P4,7
apple1251,x,2024/12/19 17:47,0.83,1BKBM,T12P4,7
apple1252,x,2024/12/19 17:47,0.6,1BKBH,T12P4,7
apple1253,x,2024/12/19 17:47,0.37,1BKBC,T12P4,7
apple1254,x,2024/12/19 17:48,0.6,1BKBH,T12P4,7
apple1255,x,2024/12/23 16:12,0.46,1BKBK,T12P4,7
apple1256,x,2024/12/23 16:13,0.54,1BKBO,T12P4,7
apple1257,x,2024/12/23 16:13,0.46,1BKBK,T12P4,7
apple1258,x,2024/12/23 16:13,0.38,1BKBR,T12P4,7
apple1259,x,2024/12/23 16:13,0.5,1BKBP,T12P4,7
apple1260,x,2024/12/23 16:13,0.59,1BKBI,T12P4,7
apple1261,x,2024/12/23 16:13,0.51,1BKBT,T12P4,7
apple1262,x,2024/12/23 16:14,0.46,1BKBK,T12P4,7
apple1263,x,2024/12/23 16:14,0.38,1BKBR,T12P4,7
apple1264,x,2024/12/23 16:14,0.5,1BKBP,T12P4,7
apple1265,x,2024/12/23 16:14,0.49,1BKBS,T12P4,7
apple1266,x,2024/12/30 14:45,0.54,1BKBL,T12P4,7
apple1267,x,2024/12/30 14:45,0.32,1BKBU,T12P4,7
apple1268,x,2024/12/30 14:45,0.32,1BKBU,T12P4,7
apple1269,x,2024/12/30 14:45,0.41,1BKBY,T12P4,7
apple1270,x,2024/12/30 14:46,0.39,1BKBW,T12P4,7
apple1271,x,2024/12/30 14:46,0.46,1BKBV,T12P4,7
apple1272,x,2024/12/30 14:46,0.8,1BKBX,T12P4,7
apple1273,x,2024/12/30 14:46,0.39,1BKBW,T12P4,7
apple1274,x,2024/12/30 14:46,0.54,1BKBL,T12P4,7
apple1275,x,2024/12/30 14:46,0.4,1BKCC,T12P4,7
apple1276,x,2024/12/30 14:46,0.49,1BKBV,T12P4,7
apple1277,x,2024/12/30 14:46,0.51,1BKAV,T12P4,7
apple1278,x,2024/12/30 14:47,0.49,1BKBV,T12P4,7
apple1279,x,2024/12/30 14:47,0.6,1BKAR,T12P4,7
apple1280,x,2024/12/30 14:47,0.8,1BKBX,T12P4,7
apple1281,x,2024/12/30 14:47,0.42,1BKBY,T12P4,7
apple1282,x,2024/12/30 14:47,0.6,1BKAR,T12P4,7
apple1283,x,2024/12/30 14:47,0.39,1BKBW,T12P4,7
apple1284,x,2024/12/30 14:47,0.42,1BKCE,T12P4,7
apple1285,x,2024/12/30 14:47,0.4,1BKCC,T12P4,7
apple1286,x,2024/12/30 14:47,0.57,1BKCF,T12P4,7
apple1287,x,2024/12/30 14:47,0.29,1BKBZ,T12P4,7
apple1288,x,2024/12/30 14:48,0.39,1BKCM,T12P4,7
apple1289,x,2024/12/30 14:48,0.39,1BKCG,T12P4,7
apple1290,x,2024/12/30 14:48,0.56,1BKCA,T12P4,7
apple1291,x,2024/12/30 14:48,0.42,1BKCE,T12P4,7
apple1292,x,2024/12/30 14:48,0.34,1BKCI,T12P4,7
apple1293,x,2024/12/30 14:48,0.42,1BKCE,T12P4,7
apple1294,x,2024/12/30 14:48,0.34,1BKCI,T12P4,7
apple1295,x,2024/12/30 14:48,0.56,1BKCA,T12P4,7
apple1296,x,2024/12/30 14:48,0.56,1BKCL,T12P4,7
apple1297,x,2024/12/30 14:48,0.56,1BKCL,T12P4,7
apple1298,x,2024/12/30 14:48,0.34,1BKCI,T12P4,7
apple1299,x,2024/12/30 14:48,0.28,1BKCH,T12P4,7
apple1300,x,2024/12/30 14:49,0.56,1BKCP,T12P4,7
apple1301,x,2024/12/30 14:49,0.41,1BKDB,T12P4,7
apple1302,x,2024/12/30 14:49,0.74,1BKBF,T12P4,7
apple1303,x,2024/12/30 14:49,0.6,1BKAR,T12P4,7
apple1304,x,2024/12/30 14:49,0.13,1BKCN,T12P4,7
apple1305,x,2024/12/30 14:49,0.28,1BKCJ,T12P4,7
apple1306,x,2024/12/30 14:49,0.42,1BKBY,T12P4,7
apple1307,x,2024/12/30 14:49,0.27,1BKDH,T12P4,7
apple1308,x,2024/12/30 14:49,0.41,1BKCS,T12P4,7
apple1309,x,2024/12/30 14:49,0.56,1BKCP,T12P4,7
apple1310,x,2024/12/30 14:49,0.28,1BKCB,T12P4,7
apple1311,x,2024/12/30 14:49,0.34,1BKCB,T12P4,7
apple1312,x,2024/12/30 14:50,0.34,1BKCB,T12P4,7
apple1313,x,2024/12/30 14:50,0.38,1BKCO,T12P4,7
apple1314,x,2024/12/30 14:50,0.27,1BKDL,T12P4,7
apple1315,x,2024/12/30 14:50,0.54,1BKDD,T12P4,7
apple1316,x,2024/12/30 14:50,0.3,1BKCV,T12P4,7
apple1317,x,2024/12/30 14:50,0.41,1BKCS,T12P4,7
apple1318,x,2024/12/30 14:50,0.54,1BKDE,T12P4,7
apple1319,x,2024/12/30 14:50,0.27,1BKCV,T12P4,7
apple1320,x,2024/12/30 14:50,0.6,1BKCD,T12P4,7
apple1321,x,2024/12/30 14:50,0.34,1BKCK,T12P4,7
apple1322,x,2024/12/30 14:51,0.67,1BKCD,T12P4,7
apple1323,x,2024/12/30 14:51,0.65,1BKDM,T12P4,7
apple1324,x,2024/12/30 14:51,0.59,1BKDF,T12P4,7
apple1325,x,2024/12/30 14:51,0.43,1BKDK,T12P4,7
apple1326,x,2024/12/30 14:51,0.54,1BKDD,T12P4,7
apple1327,x,2024/12/30 14:51,0.65,1BKDM,T12P4,7
apple1328,x,2024/12/30 14:51,0.45,1BKEA,T12P4,7
apple1329,x,2024/12/30 14:51,0.56,1BKCP,T12P4,7
apple1330,x,2024/12/30 14:51,0.64,1BKDN,T12P4,7
apple1331,x,2024/12/30 14:51,0.64,1BKDN,T12P4,7
apple1332,x,2024/12/30 14:51,0.38,1BKDR,T12P4,7
apple1333,x,2024/12/30 14:51,0.65,1BKDM,T12P4,7
apple1334,x,2024/12/30 14:51,0.43,1BKDK,T12P4,7
apple1335,x,2024/12/30 14:51,0.54,1BKDG,T12P4,7
apple1336,x,2024/12/30 14:51,0.48,1BKDV,T12P4,7
apple1337,x,2024/12/30 14:51,0.5,1BKDP,T12P4,7
apple1338,x,2024/12/30 14:51,0.38,1BKDR,T12P4,7
apple1339,x,2024/12/30 14:51,0.34,1BKDX,T12P4,7
apple1340,x,2024/12/30 14:51,0.27,1BKDL,T12P4,7
apple1341,x,2024/12/30 14:52,0.45,1BKEJ,T12P4,7
apple1342,x,2024/12/30 14:52,0.34,1BKED,T12P4,7
apple1343,x,2024/12/30 14:52,0.34,1BKEE,T12P4,7
apple1344,x,2024/12/30 14:53,0.48,1BKEF,T12P4,7
apple1345,x,2024/12/30 14:53,0.43,1BKDK,T12P4,7
apple1346,x,2024/12/30 14:54,0.45,1BKEA,T12P4,7
apple1347,x,2024/12/30 14:54,0.45,1BKEJ,T12P4,7
apple1348,x,2025/2/3 14:52,0.53,1BKCQ,T12P4,7
apple1349,x,2025/2/3 14:53,0.53,1BKDO,T12P4,7
apple1350,x,2025/2/3 14:53,0.53,1BKDO,T12P4,7
apple1351,x,2025/2/3 14:53,0.66,1BKCQ,T12P4,7
apple1352,x,2025/2/3 14:54,0.66,1BKDT,T12P4,7
apple1353,x,2025/2/3 14:54,0.53,1BKDO,T12P4,7
apple1354,x,2025/2/3 14:54,0.72,1BKCR,T12P4,7
apple1355,x,2025/2/3 14:54,0.63,1BKCR,T12P4,7
apple1356,x,2025/2/3 14:55,0.44,1BKDQ,T12P4,7
apple1357,x,2025/2/3 14:55,0.36,1BKDZ,T12P4,7
apple1358,x,2025/2/3 14:55,0.4,1BKDQ,T12P4,7
apple1359,x,2025/2/3 14:55,0.6,1BKEP,T12P4,7
apple1360,x,2025/2/3 14:55,0.44,1BKDU,T12P4,7
apple1361,x,2025/2/3 14:55,0.19,1BKEH,T12P4,7
apple1362,x,2025/2/3 14:56,0.52,1BKEI,T12P4,7
apple1363,x,2025/2/3 14:56,0.19,1BKEH,T12P4,7
apple1364,x,2025/2/3 14:56,0.66,1BKDT,T12P4,7
apple1365,x,2025/2/3 14:56,0.72,1BKEM,T12P4,7
apple1366,x,2025/2/3 14:56,0.35,1BKCU,T12P4,7
apple1367,x,2025/2/3 14:56,0.38,1BKDW,T12P4,7
apple1368,x,2025/2/3 14:57,0.36,1BKDZ,T12P4,7
apple1369,x,2025/3/13 09:47,0.36,1BKEO,T12P4,7
apple1370,x,2025/3/13 09:48,0.36,1BKEL,T12P4,7
apple1371,x,2025/3/13 09:49,0.41,1BKEQ,T12P4,7
apple1372,x,2025/3/13 09:50,0.72,1BKEV,T12P4,7
apple1373,x,2025/3/13 09:49,0.38,1BKDS,T12P4,7
apple1374,x,2025/3/13 09:50,0.59,1BKES,T12P4,7
apple1375,x,2025/3/13 09:50,0.36,1BKEO,T12P4,7
apple1376,x,2025/3/13 09:51,0.66,1BKEZ,T12P4,7
apple1377,x,2025/3/13 09:51,0.52,1BKFB,T12P4,7
apple1378,x,2025/3/13 09:51,0.39,1BKER,T12P4,7
apple1379,x,2025/3/13 09:52,0.59,1BKES,T12P4,7
apple1380,x,2025/3/13 09:52,0.39,1BKER,T12P4,7
apple1381,x,2025/3/13 09:52,0.72,1BKFF,T12P4,7
apple1382,x,2025/3/13 09:52,0.38,1BKDS,T12P4,7
apple1383,x,2025/3/13 09:53,0.4,1BKEU,T12P4,7
apple1384,x,2025/3/13 09:53,0.37,1BKEU,T12P4,7
apple1385,x,2025/3/13 09:53,0.66,1BKFE,T12P4,7
apple1386,x,2025/3/13 09:53,0.4,1BKEU,T12P4,7
apple1387,x,2025/3/13 09:54,0.72,1BKEV,T12P4,7
apple1388,x,2025/3/13 09:54,0.56,1BKFA,T12P4,7
apple1389,x,2025/3/13 09:54,0.66,1BKFE,T12P4,7
apple1390,x,2025/3/13 09:56,0.7,1BKFF,T12P4,7
apple1391,x,2025/3/13 09:57,0.7,1BKFG,T12P4,7
apple1392,x,2025/4/1 16:13,0.6,1BKET,T12P4,7
apple1393,x,2025/4/1 16:14,0.54,1BKET,T12P4,7
apple1394,x,2025/4/1 16:16,0.26,1BKEW,T12P4,7
apple1395,x,2025/4/1 16:22,0.78,1BKFJ,T12P4,7
apple1396,x,2025/4/1 16:23,0.6,1BKFH,T12P4,7
apple1397,x,2025/4/1 16:24,0.73,1BKFI,T12P4,7
apple1398,x,2025/4/14 12:31,1,1BKFR,T12P4,7
apple1399,x,2025/4/14 12:34,0.89,1BKFS,T12P4,7
apple1400,x,2025/4/14 12:34,0.73,1BKFW,T12P4,7
apple1401,x,2025/4/14 12:38,0.75,1BKFY,T12P4,7
apple1402,x,2025/4/14 12:45,0.89,1BKFS,T12P4,7
apple1403,x,2025/4/14 12:46,0.74,1BKFK,T12P4,7
